-0.0286229,-0.0286229,-0.0294364,-0.0302058,-0.0310624,-0.0317035,-0.0321018,-0.0321584,-0.0318523,-0.0311609,-0.0300877,-0.0286427,-0.0268465,-0.0247251,-0.0223092,-0.019633,-0.0167333,-0.013649,-0.0104209,-0.00709127,-0.00370353,-0.000302333,0.00306676,0.00635773,0.00952432,0.0125205,0.0153013,0.0178232,0.0200459,0.0219326,0.0234527,0.0245826,0.0253108,0.0256349,0.0255798,0.0251712,0.0245132,0.0236393,0.0228561,0.0220381,0.0220381,
-0.0286229,-0.0286229,-0.0294364,-0.0302058,-0.0310624,-0.0317035,-0.0321018,-0.0321584,-0.0318523,-0.0311609,-0.0300877,-0.0286427,-0.0268465,-0.0247251,-0.0223092,-0.019633,-0.0167333,-0.013649,-0.0104209,-0.00709127,-0.00370353,-0.000302333,0.00306676,0.00635773,0.00952432,0.0125205,0.0153013,0.0178232,0.0200459,0.0219326,0.0234527,0.0245826,0.0253108,0.0256349,0.0255798,0.0251712,0.0245132,0.0236393,0.0228561,0.0220381,0.0220381,
-0.0278127,-0.0278127,-0.0286336,-0.0291836,-0.0298172,-0.0302267,-0.0304393,-0.0303596,-0.0299751,-0.0292598,-0.0282134,-0.02684,-0.0251541,-0.0231756,-0.02093,-0.0184465,-0.0157575,-0.0128981,-0.00990557,-0.006819,-0.00367885,-0.000526648,0.00259513,0.00564381,0.00857683,0.0113523,0.0139297,0.0162708,0.0183408,0.0201093,0.021552,0.0226517,0.0234031,0.0238071,0.0238917,0.0236734,0.0232518,0.0226053,0.0220446,0.0212215,0.0212215,
-0.0270304,-0.0270304,-0.028096,-0.0286583,-0.02931,-0.0296907,-0.0298759,-0.0297682,-0.0293667,-0.0286464,-0.0276088,-0.0262577,-0.0246068,-0.0226745,-0.0204847,-0.018065,-0.0154463,-0.0126622,-0.00974868,-0.00674336,-0.00368546,-0.000615393,0.00242565,0.00539622,0.00825503,0.0109614,0.0134765,0.0157633,0.0177887,0.0195234,0.0209447,0.0220359,0.0227921,0.0232123,0.0233234,0.0231306,0.0227356,0.0220692,0.0214944,0.0204268,0.0204268,
-0.0261353,-0.0261353,-0.027471,-0.0280526,-0.0287316,-0.0290834,-0.0292398,-0.0291009,-0.0286798,-0.0279531,-0.0269251,-0.0255989,-0.0239876,-0.0221081,-0.0199824,-0.0176363,-0.0150987,-0.0124016,-0.00957905,-0.00666726,-0.00370393,-0.000728019,0.00222076,0.00510235,0.00787694,0.0105055,0.0129505,0.0151769,0.0171531,0.0188513,0.0202501,0.0213335,0.0220967,0.0225361,0.0226768,0.0225104,0.0221413,0.0214448,0.0208482,0.0195106,0.0195106,
-0.0254109,-0.0254109,-0.0270512,-0.0277056,-0.028473,-0.0288518,-0.0290256,-0.0288885,-0.028467,-0.0277397,-0.0267147,-0.0253963,-0.0237983,-0.0219372,-0.0198346,-0.0175155,-0.0150081,-0.0123433,-0.00955425,-0.00667635,-0.00374653,-0.000803007,0.00211524,0.00496878,0.00771824,0.0103251,0.0127523,0.0149652,0.0169321,0.0186252,0.0200229,0.0211079,0.0218741,0.0223142,0.0224509,0.022263,0.0218615,0.0210713,0.0203976,0.0187547,0.0187547,
-0.024879,-0.024879,-0.0268129,-0.0275505,-0.0284199,-0.02884,-0.0290432,-0.0289158,-0.0284976,-0.0277686,-0.0267414,-0.0254212,-0.0238231,-0.0219639,-0.0198653,-0.0175517,-0.0150507,-0.0123927,-0.00961043,-0.00673861,-0.00381355,-0.000873129,0.00204386,0.00489831,0.00765112,0.0102637,0.0126989,0.0149215,0.0168997,0.0186049,0.0200143,0.021109,0.0218811,0.0223192,0.0224442,0.0222225,0.0217738,0.0208755,0.0201131,0.0181753,0.0181753,
-0.0246356,-0.0246356,-0.026854,-0.0276871,-0.0286734,-0.0291516,-0.0293984,-0.0292904,-0.0288795,-0.0281466,-0.0271087,-0.0257728,-0.0241554,-0.0222742,-0.0201512,-0.0178114,-0.0152823,-0.012594,-0.00977933,-0.00687287,-0.00391094,-0.000931391,0.00202679,0.00492415,0.0077211,0.0103784,0.012858,0.0151238,0.0171424,0.0188839,0.0203235,0.0214401,0.0222235,0.0226601,0.022764,0.0224933,0.0219785,0.0209544,0.020089,0.0178634,0.0178634,
-0.0247107,-0.0247107,-0.0272014,-0.0281335,-0.0292413,-0.0297839,-0.030079,-0.0299925,-0.029587,-0.0288444,-0.0277858,-0.0264197,-0.0247648,-0.0228399,-0.0206678,-0.0182739,-0.0156864,-0.0129357,-0.0100547,-0.0070784,-0.00404335,-0.000987934,0.00204833,0.00502526,0.00790225,0.0106389,0.0131958,0.0155349,0.0176211,0.0194219,0.0209104,0.0220621,0.0228645,0.0232966,0.0233794,0.0230566,0.0224709,0.0213171,0.0203452,0.0178422,0.0178422,
-0.0251433,-0.0251433,-0.0279012,-0.0289359,-0.0301692,-0.0307805,-0.0311265,-0.0310609,-0.0306567,-0.029896,-0.0288041,-0.0273913,-0.0256784,-0.0236855,-0.021437,-0.018959,-0.0162803,-0.0134325,-0.0104487,-0.00736459,-0.00421749,-0.00104656,0.00210771,0.00520384,0.00819992,0.0110538,0.0137239,0.0161699,0.0183541,0.020241,0.0218007,0.0230048,0.0238383,0.024273,0.0243364,0.023959,0.0232973,0.0220077,0.020924,0.0181447,0.0181447,
