0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.000119187,0.000220786,0.000275709,0.000298987,0.000302699,0.000296665,0.000285479,0.000271412,0.000255282,0.000237449,0.000218086,0.000197339,0.000175354,0.000152287,0.000128297,0.000103542,7.81825e-05,5.23725e-05,2.6265e-05,1.09634e-08,-2.62393e-05,-5.23358e-05,-7.81272e-05,-0.00010346,-0.000128178,-0.000152124,-0.000175143,-0.000197081,-0.000217794,-0.000237151,-0.000255018,-0.000271221,-0.000285391,-0.00029664,-0.000302681,-0.00029891,-0.000275534,-0.000220527,-0.000118965,0,
0,0.000338332,0.000585242,0.000716596,0.000772492,0.000782077,0.000767451,0.000739479,0.000703636,0.000662128,0.000615996,0.000565788,0.000511944,0.000454876,0.000395002,0.000332742,0.00026851,0.000202718,0.000135767,6.80508e-05,-4.12891e-08,-6.81216e-05,-0.000135804,-0.000202699,-0.00026841,-0.000332534,-0.000394666,-0.000454396,-0.000511322,-0.000565058,-0.000615228,-0.000661437,-0.00070313,-0.000739248,-0.000767387,-0.000782028,-0.00077228,-0.000716123,-0.000584546,-0.000337724,0,
0,0.000668759,0.00110384,0.0013335,0.00143076,0.00144804,0.00142181,0.00137099,0.00130512,0.00122839,0.00114283,0.0010496,0.000949584,0.000843595,0.000732429,0.000616871,0.000497696,0.000375659,0.0002515,0.000125945,-2.94243e-07,-0.000126509,-0.000251992,-0.000376027,-0.000497888,-0.000616833,-0.000732109,-0.000842956,-0.000948617,-0.00104836,-0.00114144,-0.00122707,-0.00130411,-0.00137049,-0.0014216,-0.00144783,-0.00143021,-0.00133244,-0.00110236,-0.000667456,0,
0,0.00104001,0.00168171,0.00201598,0.00215541,0.00217921,0.00213929,0.00206298,0.00196397,0.00184848,0.00171958,0.00157908,0.00142837,0.00126871,0.00110132,0.000927393,0.000748089,0.000564541,0.000377851,0.000189097,-6.66196e-07,-0.00019039,-0.000379025,-0.000565512,-0.000748769,-0.000927689,-0.00110114,-0.00126798,-0.00142705,-0.00157724,-0.00171741,-0.00184638,-0.00196239,-0.00206235,-0.00213918,-0.00217909,-0.00215472,-0.0020144,-0.00167938,-0.00103788,0,
0,0.00144253,0.00230692,0.00275214,0.00293527,0.0029649,0.00290956,0.00280545,0.00267055,0.00251319,0.00233755,0.00214614,0.0019409,0.00172358,0.00149586,0.00125936,0.00101567,0.000766312,0.000512766,0.000256473,-1.16007e-06,-0.000258738,-0.000514863,-0.000768119,-0.00101706,-0.00126019,-0.00149598,-0.00172286,-0.00193925,-0.00214358,-0.00233433,-0.00250987,-0.00266789,-0.00280427,-0.00290915,-0.00296439,-0.00293385,-0.00274934,-0.00230298,-0.00143894,0,
0,0.00186189,0.00296011,0.00352085,0.00374872,0.00378344,0.00371122,0.00357749,0.00340471,0.00320336,0.00297875,0.00273411,0.00247197,0.00219461,0.00190416,0.00160272,0.0012923,0.00097481,0.000652118,0.000326014,-1.75042e-06,-0.000329445,-0.000655335,-0.000977658,-0.0012946,-0.0016043,-0.00190479,-0.00219408,-0.00247012,-0.00273089,-0.00297442,-0.00319876,-0.00340124,-0.00357704,-0.00371213,-0.00378419,-0.00374804,-0.00351798,-0.00295526,-0.00185712,0,
0,0.00229847,0.00364154,0.00432287,0.0045971,0.00463653,0.00454604,0.0043808,0.00416795,0.00392024,0.00364417,0.00334376,0.00302216,0.00268217,0.00232648,0.00195762,0.00157804,0.00119006,0.000795907,0.000397716,-2.43856e-06,-0.000402511,-0.00080045,-0.00119417,-0.0015815,-0.0019602,-0.0023279,-0.00268213,-0.00302035,-0.00333998,-0.00363853,-0.00391351,-0.00416208,-0.00437825,-0.00454485,-0.00463472,-0.00459343,-0.00431659,-0.003633,-0.00229053,0,
0,0.00275289,0.00435207,0.0051594,0.00548183,0.00552564,0.00541541,0.00521653,0.00496117,0.00466446,0.00433419,0.00397524,0.0035914,0.0031861,0.00276254,0.00232374,0.00187258,0.00141179,0.000943939,0.000471477,-3.22392e-06,-0.000477834,-0.000950019,-0.00141739,-0.00187747,-0.00232765,-0.00276515,-0.00318703,-0.00359022,-0.00397155,-0.0043279,-0.00465623,-0.00495412,-0.00521961,-0.00542058,-0.00552964,-0.00548305,-0.00515657,-0.00434495,-0.00274444,0,
0,0.00322877,0.00509692,0.00603652,0.00640933,0.00645719,0.00632549,0.00609048,0.00578964,0.00544072,0.00505293,0.00463208,0.00418271,0.00370888,0.00321435,0.00270267,0.00217713,0.00164087,0.00109677,0.000547568,-4.10759e-06,-0.00055569,-0.00110461,-0.00164821,-0.00218375,-0.00270828,-0.00321865,-0.00371146,-0.00418313,-0.0046299,-0.00504793,-0.00543337,-0.00578164,-0.00608452,-0.00631992,-0.00645043,-0.00640045,-0.0060251,-0.00508375,-0.00321757,0,
