0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,-0.000119539,-0.000339018,-0.000666419,-0.00102519,-0.0014001,-0.00177027,-0.00213003,-0.00247391,-0.00279932,-0.00310374,-0.00338522,-0.00364188,-0.00387212,-0.0040745,-0.00424777,-0.00439091,-0.00450308,-0.00458362,-0.00463209,-0.00464821,-0.00463189,-0.00458324,-0.00450253,-0.00439022,-0.00424699,-0.00407368,-0.00387133,-0.00364119,-0.00338469,-0.00310342,-0.00279918,-0.0024739,-0.00213003,-0.00177014,-0.0013998,-0.00102478,-0.000665982,-0.000338722,-0.000119402,0,
0,-0.00022256,-0.00058926,-0.00110568,-0.00166644,-0.00225058,-0.00282854,-0.0033911,-0.00392955,-0.0044394,-0.00491649,-0.00535761,-0.0057598,-0.0061205,-0.00643747,-0.0067088,-0.00693288,-0.00710843,-0.00723445,-0.00731023,-0.00733536,-0.00730971,-0.00723344,-0.00710698,-0.00693105,-0.00670667,-0.00643515,-0.00611812,-0.00575751,-0.00535555,-0.00491477,-0.00443804,-0.00392849,-0.00339015,-0.0028275,-0.0022494,-0.00166519,-0.00110454,-0.000588493,-0.000222205,0,
0,-0.000282867,-0.000734537,-0.00136031,-0.00203477,-0.0027349,-0.00342693,-0.00410028,-0.00474474,-0.0053549,-0.00592577,-0.00645347,-0.00693445,-0.00736569,-0.00774454,-0.00806873,-0.00833639,-0.00854601,-0.00869644,-0.00878685,-0.00881676,-0.00878604,-0.00869485,-0.0085437,-0.00833344,-0.00806526,-0.00774071,-0.0073617,-0.00693052,-0.00644981,-0.00592259,-0.00535228,-0.00474263,-0.0040984,-0.00342496,-0.00273278,-0.0020326,-0.00135839,-0.000733229,-0.000282256,0,
0,-0.000316011,-0.000816202,-0.00150536,-0.00224452,-0.00301001,-0.00376557,-0.00450026,-0.00520313,-0.00586838,-0.00649058,-0.0070655,-0.00758933,-0.00805879,-0.00847104,-0.00882369,-0.00911475,-0.00934261,-0.00950606,-0.00960426,-0.00963668,-0.00960319,-0.00950397,-0.00933956,-0.00911083,-0.00881906,-0.00846588,-0.00805332,-0.00758385,-0.00706033,-0.00648602,-0.00586461,-0.00520016,-0.00449762,-0.00376276,-0.00300697,-0.00224142,-0.00150259,-0.000814295,-0.000315111,0,
0,-0.000334599,-0.000864624,-0.00159497,-0.00237645,-0.00318465,-0.00398133,-0.00475537,-0.00549537,-0.00619534,-0.00684963,-0.00745386,-0.00800406,-0.00849689,-0.00892943,-0.00929924,-0.00960432,-0.00984305,-0.0100142,-0.010117,-0.0101509,-0.0101158,-0.0100117,-0.00983936,-0.00959955,-0.00929355,-0.00892302,-0.00849002,-0.00799708,-0.00744718,-0.00684371,-0.00619051,-0.00549176,-0.0047522,-0.00397773,-0.00318061,-0.00237224,-0.00159113,-0.000861879,-0.000333271,0,
0,-0.000348409,-0.000901746,-0.00166515,-0.00248122,-0.00332459,-0.0041551,-0.00496135,-0.00573149,-0.0064594,-0.00713928,-0.00776664,-0.00833747,-0.00884838,-0.00929647,-0.00967933,-0.00999498,-0.0102419,-0.0104188,-0.010525,-0.0105599,-0.0105235,-0.0104159,-0.0102376,-0.00998939,-0.00967259,-0.00928877,-0.00883997,-0.00832871,-0.007758,-0.00713135,-0.0064527,-0.00572645,-0.0049569,-0.00415006,-0.00331915,-0.00247572,-0.0016602,-0.000898201,-0.00034668,0,
0,-0.000362045,-0.000938441,-0.0017347,-0.00258565,-0.00346469,-0.00432962,-0.00516856,-0.00596916,-0.00672513,-0.00743049,-0.00808072,-0.00867175,-0.00920023,-0.00966331,-0.0100586,-0.0103843,-0.0106389,-0.0108212,-0.0109306,-0.0109665,-0.0109289,-0.0108179,-0.010634,-0.0103779,-0.0100508,-0.0096542,-0.00919006,-0.00866085,-0.00806955,-0.00741978,-0.00671566,-0.00596218,-0.0051624,-0.0043224,-0.00345723,-0.00257841,-0.00172829,-0.000933702,-0.000359705,0,
0,-0.000377727,-0.000980076,-0.00181296,-0.00270298,-0.00362205,-0.00452566,-0.00540131,-0.00623603,-0.00702327,-0.00775689,-0.00843231,-0.00904547,-0.00959307,-0.0100723,-0.0104811,-0.0108174,-0.0110802,-0.0112682,-0.0113809,-0.0114179,-0.0113791,-0.0112645,-0.0110747,-0.0108101,-0.010472,-0.0100616,-0.00958079,-0.00903178,-0.00841744,-0.00774124,-0.00700738,-0.00622063,-0.00538714,-0.00451328,-0.00361185,-0.00269516,-0.00180754,-0.000977028,-0.000376484,0,
0,-0.000396297,-0.00102893,-0.00190422,-0.0028395,-0.00380492,-0.00475329,-0.00567133,-0.00654529,-0.00736838,-0.00813423,-0.00883822,-0.00947633,-0.0100454,-0.0105427,-0.0109662,-0.0113144,-0.0115861,-0.0117804,-0.0118968,-0.011935,-0.0118948,-0.0117763,-0.01158,-0.0113063,-0.010956,-0.0105303,-0.0100309,-0.00945971,-0.00881939,-0.00811327,-0.00734559,-0.00652101,-0.00564879,-0.00473554,-0.00379192,-0.00283116,-0.00189992,-0.00102768,-0.000396208,0,
