-0.056719,-0.056719,-0.0570535,-0.0567449,-0.05607,-0.054859,-0.0531811,-0.0510252,-0.0484229,-0.0453925,-0.0419615,-0.0381566,-0.0340084,-0.029549,-0.0248127,-0.0198356,-0.0146555,-0.00931136,-0.00384314,0.00170836,0.00730181,0.0128957,0.0184483,0.0239185,0.0292654,0.034449,0.0394302,0.0441714,0.0486363,0.0527905,0.0566018,0.0600397,0.0630769,0.0656857,0.0678473,0.0695299,0.0707443,0.0714216,0.0717317,0.071399,0.071399,
-0.056719,-0.056719,-0.0570535,-0.0567449,-0.05607,-0.054859,-0.0531811,-0.0510252,-0.0484229,-0.0453925,-0.0419615,-0.0381566,-0.0340084,-0.029549,-0.0248127,-0.0198356,-0.0146555,-0.00931136,-0.00384314,0.00170836,0.00730181,0.0128957,0.0184483,0.0239185,0.0292654,0.034449,0.0394302,0.0441714,0.0486363,0.0527905,0.0566018,0.0600397,0.0630769,0.0656857,0.0678473,0.0695299,0.0707443,0.0714216,0.0717317,0.071399,0.071399,
-0.0563873,-0.0563873,-0.0567291,-0.0563424,-0.0556306,-0.0543966,-0.0527185,-0.0505734,-0.0479907,-0.044985,-0.0415825,-0.0378091,-0.0336946,-0.0292708,-0.0245718,-0.0196333,-0.0144928,-0.00918912,-0.00376199,0.00174801,0.0072998,0.012852,0.0183633,0.0237925,0.0290991,0.0342433,0.0391862,0.0438905,0.0483201,0.0524409,0.0562211,0.0596307,0.0626433,0.0652328,0.0673837,0.0690667,0.0703042,0.0710186,0.0714066,0.0710668,0.0710668,
-0.0566863,-0.0566863,-0.0571205,-0.0567334,-0.0560263,-0.0547817,-0.0530924,-0.0509325,-0.0483333,-0.0453086,-0.0418851,-0.0380884,-0.0339486,-0.0294976,-0.0247698,-0.019801,-0.014629,-0.00929288,-0.00383256,0.00171116,0.00729694,0.0128831,0.0184282,0.0238907,0.0292299,0.0344058,0.0393792,0.0441125,0.0485696,0.0527161,0.05652,0.0599513,0.0629835,0.0655905,0.0677567,0.0694511,0.0706993,0.0714089,0.0717972,0.0713649,0.0713649,
-0.0573525,-0.0573525,-0.0578473,-0.0574518,-0.0567404,-0.0554766,-0.0537662,-0.0515797,-0.0489504,-0.0458914,-0.0424295,-0.0385906,-0.034405,-0.0299049,-0.0251249,-0.0201016,-0.0148729,-0.00947836,-0.00395835,0.00164589,0.00729264,0.0129398,0.0185455,0.0240678,0.0294656,0.0346983,0.0397266,0.0445122,0.0490187,0.0532114,0.0570578,0.0605279,0.0635947,0.0662327,0.0684257,0.0701417,0.0714091,0.072123,0.0725195,0.072027,0.072027,
-0.0585619,-0.0585619,-0.0591093,-0.0587127,-0.0579973,-0.0567098,-0.0549668,-0.0527364,-0.0500544,-0.0469341,-0.0434032,-0.039488,-0.0352197,-0.0306311,-0.0257575,-0.0206362,-0.015306,-0.00980706,-0.00418046,0.0015318,0.00728728,0.0130432,0.0187569,0.0243859,0.0298883,0.0352227,0.0403492,0.0452286,0.049824,0.0540999,0.0580232,0.0615636,0.0646932,0.0673874,0.0696257,0.0713752,0.0726661,0.0733833,0.0737798,0.0732338,0.0732338,
-0.0602684,-0.0602684,-0.060854,-0.0604511,-0.0597233,-0.0584023,-0.0566133,-0.0543225,-0.051568,-0.0483634,-0.0447374,-0.0407174,-0.0363354,-0.0316251,-0.0266231,-0.0213675,-0.0158982,-0.0102561,-0.00448362,0.00137649,0.00728077,0.0131855,0.0190472,0.0248222,0.0304677,0.0359415,0.0412023,0.0462103,0.0509272,0.0553167,0.0593446,0.0629796,0.0661924,0.0689595,0.0712571,0.0730524,0.0743768,0.0751066,0.0755099,0.0749267,0.0749267,
-0.0625091,-0.0625091,-0.0631294,-0.062717,-0.0619702,-0.0606058,-0.0587567,-0.0563873,-0.0535381,-0.0502233,-0.0464732,-0.0423163,-0.0377859,-0.0329171,-0.0277477,-0.0223172,-0.0166668,-0.0108388,-0.00487657,0.00117561,0.00727321,0.0133713,0.0194251,0.0253899,0.0312216,0.0368766,0.0423125,0.0474881,0.0523638,0.056902,0.0610675,0.0648291,0.0681562,0.0710384,0.0734189,0.0752756,0.0766414,0.0773857,0.0777919,0.0771665,0.0771665,
-0.0652894,-0.0652894,-0.0659438,-0.0655175,-0.0647439,-0.0633246,-0.0614002,-0.0589331,-0.0559664,-0.0525152,-0.0486115,-0.0442851,-0.0395714,-0.0345069,-0.0291311,-0.0234851,-0.0176116,-0.0115547,-0.00535918,0.000929254,0.00726457,0.0136005,0.0198906,0.0260889,0.0321496,0.0380278,0.0436794,0.0490613,0.0541323,0.0588529,0.0631858,0.0670961,0.0705533,0.0735259,0.0759982,0.0779273,0.0793504,0.0801271,0.0805551,0.0799041,0.0799041,
-0.0686323,-0.0686323,-0.0693235,-0.0688791,-0.0680714,-0.0665852,-0.0645692,-0.0619839,-0.0588753,-0.0552596,-0.0511709,-0.046641,-0.041707,-0.0364077,-0.0307845,-0.0248805,-0.0187402,-0.0124095,-0.00593519,0.000635496,0.00725481,0.0138748,0.0204473,0.0269247,0.0332595,0.0394049,0.0453147,0.0509443,0.0562499,0.0611898,0.0657244,0.0698149,0.0734299,0.0765174,0.0791019,0.0811199,0.0826123,0.0834289,0.0838829,0.0832031,0.0832031,
